Tech #,Technology,Technology subcategory,Technology type,Unit,Region,Country,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,Indicator
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Cyprus,0.038934605563809996,0.043137987875254094,0.047717744754757416,0.05271144810305805,0.05814105564598531,0.06402643303388018,0.07038458372151259,0.07537097491591116,0.08759371559490661,0.1083688951474069,0.12237279409140175,0.12852978645694163,0.13932248526490115,0.15108969806631942,0.16328761153960716,0.1748284159050919,0.1861808346856537,0.1984580536421228,0.21120443032587663,0.2240248239324852,0.23683496583576127,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Czechia,0.04956987380112103,0.05492805157898178,0.06079036879413619,0.06719290796522191,0.07416708386843489,0.08174226619128522,0.08994484316481732,0.09643873294332984,0.11238723426907524,0.1395951369550762,0.15800654599325714,0.16611964033938756,0.1804325177980352,0.1954583939926929,0.21114459832867333,0.22755485765914088,0.24501763240097926,0.26241005560899355,0.2789904457600423,0.2958746671074902,0.3137389401889813,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Germany,0.06474138137344215,0.07185995096295023,0.07965512408832044,0.08819378483793805,0.09752473452533648,0.10769532276088928,0.11875031929720616,0.12710984662903643,0.14749753417234387,0.18181768975950724,0.20471840209725023,0.2147282033526096,0.23399898890073131,0.25438170921059367,0.2758348189764382,0.29829905618471236,0.32169711565611175,0.3459338630074295,0.37089712789218604,0.39676287063303206,0.4234148319627193,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Denmark,0.12916028662273119,0.14314785240696415,0.1579931407149298,0.17417631106559475,0.19177521479902532,0.21086336695371907,0.23150782469931294,0.24685834380977478,0.28380877244972086,0.3444930986592535,0.3839631696491964,0.4009658861798151,0.4350697706761625,0.4709311333321734,0.5084487711356679,0.5474905003578496,0.5878932440146526,0.6294641091837269,0.6719824948093733,0.7157512363169407,0.7605429478180243,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Spain,0.025925601217165035,0.028728507920730378,0.03167766097357674,0.0348835638104057,0.03835886997587918,0.04211482989474761,0.0461608196221842,0.04930568150996069,0.05693751413621629,0.06966423463083592,0.07807335372273821,0.08172831550063585,0.08838074392144937,0.09531219176931789,0.10266322884918104,0.11036885024438962,0.11782588678108342,0.12496555067616197,0.13239101435394432,0.1401557462398358,0.1478882635531363,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Estonia,0.12152096024428323,0.13474762017518324,0.14863465825152222,0.1637446610763765,0.18014130990115426,0.19788240845380883,0.21701771362391434,0.23186078516894035,0.2678712715411416,0.32788990861344885,0.367525089768257,0.3847468142092865,0.4165117530145673,0.4497023720254609,0.4841826563462995,0.5200843257352006,0.5581403164805812,0.5957786412151508,0.6313238380995009,0.6673121628581854,0.7052581027961712,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Finland,0.13167724523300095,0.15080972679336477,0.16709255051610908,0.18517840491345658,0.20497601117025221,0.22659495929102183,0.25014106016270454,0.2673350901691099,0.30900752522039604,0.3783320760848348,0.4240232741611039,0.44385425404913076,0.4845299454803318,0.5277174369679345,0.5733633739163613,0.6213793973873915,0.6716407810663595,0.723986010060605,0.778217392688127,0.8341027506858983,0.8913781832934462,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,France,0.049569185269328304,0.05470000869512044,0.06022146696508229,0.06621606067663603,0.07270670408887066,0.0797137570959155,0.08725417668613059,0.09292162646877249,0.10652071422411695,0.12872348380595725,0.14307767849498454,0.14924015897947587,0.16125117249707563,0.173766377986777,0.18673028026692562,0.20019085548056909,0.21442667656694706,0.2284469160802168,0.24161144799078946,0.2548938226945004,0.2688705925715676,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Greece,0.039909244299370566,0.044212722850504704,0.048731738021595826,0.05363910857049707,0.05895275836800189,0.06468821066025228,0.07085785320960444,0.07541292075894135,0.08634580997937631,0.10420458617453773,0.11575632650394312,0.12071710580112176,0.1303859677560487,0.14089290003962812,0.15172323878040628,0.16186595133011647,0.17176040987090882,0.18243217492466776,0.1934551720605906,0.20446457735170878,0.2153834696565604,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Croatia,0.022623948279568016,0.025002131602092456,0.02758918928743244,0.030398613998919702,0.033440002966422105,0.03672138163523066,0.040248767165671655,0.043143875006217594,0.05023523250014153,0.06227163999670789,0.07037303636056466,0.07393187302093278,0.07975759499139186,0.0849170121402812,0.0904217350659026,0.09671478160804207,0.10310523790169492,0.10955101664545387,0.11600834583669883,0.12243290940317879,0.12878102192482632,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Hungary,0.027586029259762886,0.030582324386631752,0.03373189227132749,0.037154885792179244,0.04086430193431404,0.044871508253741206,0.04918572697960292,0.05255097612889346,0.060735808597442105,0.0744422291052097,0.08353837721646468,0.08750185014837514,0.09457685129871381,0.10227009984856254,0.11020904815758831,0.11765929068675447,0.12493938526369838,0.13279548452823312,0.14091842885327893,0.14904283455859021,0.15711258218035726,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Ireland,0.07175216050787528,0.07915696915798613,0.08675398632755865,0.09495936388361319,0.10379711000732947,0.11328709234478303,0.12344392545825121,0.13149936527889378,0.1508471319931611,0.18249236330198446,0.20298873663157815,0.21179722530931933,0.22781052861999154,0.24438413380952917,0.2614317646850714,0.27901283905069557,0.297505579205242,0.31552803091663273,0.33220525877617785,0.3488868919385933,0.36635742175393743,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Italy,0.0512886045367276,0.056528744316844855,0.06216545927646953,0.06827420620165554,0.07487578504642847,0.08198802164437258,0.08962489084257245,0.09545420950810926,0.10946145141422908,0.13239069771531392,0.14725438185147377,0.15364521831475925,0.16570817180615074,0.17822741237220208,0.19146118226565786,0.2052825849031975,0.2185677484208733,0.2311934047044143,0.24427747102165293,0.25791439707451586,0.27141769581306335,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Lithuania,0.04611253890559714,0.05107105524797961,0.05630468895259821,0.06199290680588642,0.06815797110412714,0.07481963692734697,0.08199431709357487,0.08761422253776444,0.101270432646861,0.12410028625569373,0.139224225951924,0.1458074959043031,0.15765024594468743,0.1699867820459526,0.18306752545457458,0.19677621678461987,0.21003733604491323,0.22272849771416584,0.23592484928730234,0.249721411395685,0.26345611211836734,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Luxembourg,0.045288750433953036,0.05017230985788474,0.05545243902925011,0.06120434043468429,0.0674522931874997,0.07421806807415308,0.08152004591359704,0.08709910881794933,0.10066911124501664,0.12339619147570749,0.13848061232894074,0.14505380745265606,0.15710249826097428,0.17022888840607087,0.18381805984386215,0.19664526584412548,0.20923916459386926,0.22285032081823541,0.2369649379991083,0.251138758833192,0.26527721626384754,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Latvia,0.030380035220389262,0.03364849915975923,0.03717496568828186,0.041018854618361925,0.04519762246847031,0.049727354413040104,0.05462220701617079,0.0583804071252391,0.06751003901001672,0.08276405948685246,0.09286343643911874,0.09725811857963086,0.10545422528290337,0.1140375284707454,0.12297525730123585,0.13230253620586407,0.14220788973131282,0.15203764023654653,0.16136311611529547,0.1708311316196236,0.18083061311762783,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Poland,0.04087721537659093,0.045249795958463665,0.049980958618220855,0.055134094036609446,0.06073137588130419,0.06679289796430123,0.07333590700349203,0.07859394265335727,0.09150126741884054,0.11350126472851572,0.12837444185827482,0.13492479120760628,0.1461587364928465,0.15789322815085885,0.17036402293965136,0.18346676633024447,0.19620023598016526,0.20844766565780717,0.22121428007481794,0.234592150976479,0.2479614682048141,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Portugal,0.07745352085616992,0.08584711505458807,0.09499293569354592,0.1049746943477521,0.11583909197728504,0.12762917420368752,0.14038282842035762,0.14958875125307175,0.17174754698312192,0.20813656794228233,0.2318027423993191,0.24199709091373645,0.26261578026800875,0.28420858409437094,0.3072056664086318,0.3314258583623567,0.3550636039207509,0.37790384929068566,0.4017677625468192,0.42682814923827045,0.4519614813083321,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Romania,0.05726976562825415,0.06344525735545675,0.06991568988075189,0.07694052462080199,0.08454512427669614,0.09275138851598541,0.1015767040751462,0.10857367292820749,0.12561685066548975,0.15423848828155484,0.1732891568329938,0.18160418691560504,0.19610954956300578,0.21186920687604305,0.2281086121827959,0.2433077409809599,0.2581275356582467,0.274109159646909,0.29061183894653897,0.3070873181003141,0.32342010688049766,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Slovakia,0.057472609657146095,0.06370088382278388,0.07047594023341139,0.07786889359128137,0.08591408040556753,0.09464310428717655,0.1040837238637665,0.11129142044035088,0.12884583393434593,0.15831947117320164,0.17793268429216458,0.18649210817372247,0.20234894666271716,0.21895110248001276,0.2366295530503734,0.2552442499688873,0.27340443208504017,0.2909447503093491,0.30926737794825787,0.32850493281701515,0.34779239513170485,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Slovenia,0.08598278071112939,0.09545775018754116,0.10566337578528652,0.11680608656617522,0.12893881729133508,0.14211050399942757,0.1563644031629819,0.16689467552606796,0.1923849882190775,0.23469121341467813,0.2625078813665068,0.2745644069419064,0.29805924236628645,0.32267598776899364,0.3489043322008448,0.37654008164878566,0.40353263412354806,0.42963683028808886,0.4569229346392902,0.48558873941897546,0.5143570062452372,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Sweden,0.09275429739307446,0.10643225310942278,0.12155830576573727,0.13822315183214234,0.15655065937002824,0.17666806785540262,0.19524246891184846,0.20893944159468383,0.24228335809053334,0.29821897991559065,0.33540773392144296,0.35162891951384484,0.38452881218448554,0.4196005656488529,0.4568327720572936,0.49618883279431136,0.537605499860898,0.5809920049328653,0.6262298402087078,0.6731732266549052,0.7216502750753276,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Netherlands,0.10863737542574552,0.12027757291440987,0.13317102638405784,0.1472761078588841,0.16266996882842844,0.17942697608024627,0.19761684932401283,0.21153047578616216,0.24546504114718748,0.30259362481366486,0.3407163959174288,0.3573803824072538,0.38900384034254704,0.42240016397486035,0.45749417940082837,0.4941816948598072,0.5323291290162604,0.5717740356282488,0.6123265815230289,0.6542729350473374,0.6974166120280396,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Austria,0.22622766518539816,0.24256230599817374,0.25973442462384283,0.27770210074848595,0.2964436742502562,0.31592892541107237,0.33611879418163965,0.3483659311003468,0.37781061154978685,0.4260593869503451,0.45736885710225017,0.4708386734141573,0.4947042350915328,0.5186412165738687,0.5425429336598157,0.566302986945345,0.5898171172096474,0.6129849855998544,0.6357118148761668,0.6579098364313182,0.6794994993281595,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Belgium,0.147438588899943,0.1582298593077531,0.16930469726394567,0.18088103035877443,0.1929436144872764,0.2054716826072364,0.21843878307488887,0.22632074311855022,0.24524862320659668,0.2761972956782893,0.2962360311790609,0.3048462811130314,0.32005805869945547,0.3352930336213627,0.3504822100616005,0.36555698279566823,0.38045033289685937,0.3950979695907115,0.409439377475543,0.42341873401098573,0.43698566980319375,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Bulgaria,0.13804577384414957,0.1476631479003675,0.15715232934895473,0.16699847581712113,0.17718095922134092,0.18767447340351184,0.19844901797876302,0.20510298981826658,0.22094707878726474,0.24645059941880704,0.26270279246429856,0.2696242107237059,0.2815501334314917,0.2933597226118894,0.3049937362356764,0.3163945622858316,0.32750722146741246,0.33828029080527505,0.34866671576864583,0.3586244848300327,0.36811714800040163,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Cyprus,0.08080764217401684,0.08673213924203066,0.09292300918537634,0.09940538747728841,0.10617198835632748,0.11321244232276038,0.12051318708837708,0.12493526618611457,0.13557584284910057,0.15303920257761577,0.16438976122815088,0.1692773813134462,0.17795469017330862,0.18666712715740016,0.19537632378164024,0.2040439303421348,0.21263228495754466,0.22110505767729519,0.22942784655302226,0.2375687055220876,0.24549858803006142,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Czechia,0.15748206605033196,0.1688942442796916,0.18085998416707258,0.19338090016523557,0.2064419903953845,0.22002228885133387,0.23409466840599377,0.24262980267102868,0.2631516191085913,0.2967839573886183,0.3186117484140128,0.32800317079973046,0.3446457923539284,0.3613398147055151,0.3780109142827467,0.39458495127688414,0.4109892625370249,0.42715390244449253,0.4430127873309234,0.4585047048771749,0.4735741579506461,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Germany,0.2131905237329269,0.22879428532037632,0.2451198593959301,0.2622136373927511,0.28005634875371443,0.2986205906929545,0.3178705414858118,0.32953099967501664,0.3575878563425192,0.40363187012008306,0.43355681920798095,0.4464421974980492,0.4693165430720251,0.4922824881994521,0.5152388427187202,0.5380844752020507,0.5607200772415708,0.5830498617436393,0.6049831343221754,0.6264356846753425,0.6473309555926753,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Denmark,0.2398537495326737,0.2570245870625005,0.27417925357396494,0.29203705454883966,0.31056656633623314,0.3297278432363609,0.34947229092913307,0.3615770388633028,0.39050807152328887,0.4373986411658547,0.4674887414690211,0.480353180175284,0.5027914568021561,0.525125378173046,0.5472475298464079,0.5690524131862088,0.5904382818689284,0.6113088614093596,0.6315748909248373,0.6511554366041027,0.6699789393108851,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Spain,0.12424698217277742,0.13331002773241102,0.1422964783184007,0.1516592608917497,0.16138274175949005,0.17144681609748785,0.18182682818306303,0.18817910239483235,0.20337626306022302,0.22805198746677008,0.24391576083685476,0.2507049757226542,0.26257996515383397,0.27441517085000927,0.2861543376001648,0.29774207202290603,0.30912480698592515,0.3202517083536068,0.3310754919410424,0.3415531237673999,0.35164638337226084,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Estonia,0.2549665017274883,0.273627915171576,0.2920427581423719,0.31122604325848996,0.33114545032371745,0.35175949910009097,0.37301739044509713,0.38603049929355765,0.41715794000093165,0.4676845037860374,0.5001575526592897,0.5140526519911837,0.5383453221676439,0.5625513632856531,0.5865554904447425,0.6102442332234826,0.6335079111882536,0.6562424899875543,0.6783512523033232,0.6997462286690181,0.7203493468750374,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Finland,0.28564819838126015,0.30655525516493476,0.3285442981264569,0.3515786979836664,0.37563369614893205,0.4006735872380176,0.4266513151335875,0.4423722572214707,0.4802196836985723,0.5423935661514772,0.5828434156813999,0.6002708560447704,0.6312475811913127,0.6623691453390461,0.6934994894947016,0.7245024433309816,0.7552441015074361,0.7855951160607392,0.8154328225556473,0.8446431279663158,0.8731221025735262,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,France,0.148670759482156,0.1587846586431544,0.1691451422295656,0.17990944735465209,0.19105648372539974,0.20256003907135553,0.2143887377831168,0.22167033469278838,0.23903545974229687,0.2670661773167751,0.2849797790834141,0.2926208324423882,0.3058605964212943,0.31899929170695396,0.3319721044430209,0.3447157456078853,0.35716955255201543,0.3692765105681443,0.3809841585685909,0.39224534952329865,0.40301884444560526,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Greece,0.12747632887228635,0.13680652896250375,0.14604767392142282,0.15567752367576318,0.16568017943859417,0.17603514332213777,0.1867172334365312,0.19325194495071535,0.20888874854589284,0.2342878834121844,0.2506229817815813,0.2576154052391905,0.2698528132618443,0.282052509514536,0.2941566502713306,0.30610824776011714,0.3178521623764905,0.32933603636399267,0.3405111358698663,0.3513330736150577,0.36176239125092974,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Croatia,0.10133910568317285,0.10861624621513113,0.11623428177882295,0.12419872384748612,0.1324992443962318,0.14112171650608918,0.15004810074142447,0.1554719199359622,0.16849951573753788,0.1898090643051467,0.20361215283999284,0.20954440158969803,0.2200304611459678,0.23053531007289985,0.24101150998583018,0.25141186539988297,0.2616902463612419,0.27180237470172264,0.28170654582172716,0.2913642617882736,0.30074075675743456,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Hungary,0.13480085540786557,0.1447696301256825,0.1546574553367669,0.1649710375102467,0.17569440126239097,0.18680664446240133,0.19828183081460227,0.20528772888773555,0.22207045863857847,0.24938648425723986,0.2669908370861755,0.2745353175696787,0.2877788795257096,0.30100070347457825,0.3141389508298014,0.32713252372785573,0.33992212904921887,0.3524512842850452,0.3646672295135473,0.3765217152614556,0.38797164318586524,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Ireland,0.21288603934025913,0.22730486024746566,0.24104385210938536,0.2552271356166318,0.2698180535058666,0.28477334976401253,0.30004326760888944,0.3095752391058975,0.33214447181029466,0.3680996063203987,0.3907751557891249,0.40037679382734204,0.416604094937548,0.43253979447254925,0.4480993249984046,0.46320172354177214,0.47777104121184616,0.49173760723752835,0.5050391037807123,0.5176214182193891,0.5294392515822762,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Italy,0.12251006220616353,0.1307413459910992,0.13918231537182318,0.14794442771345614,0.1570097198331377,0.16635606751446463,0.17595716503792516,0.18187881727196584,0.19598640664326653,0.21871626661917334,0.23321479395558226,0.23939264710252975,0.25006287037455127,0.2606366680529655,0.27106129145573493,0.2812853723162878,0.29125981682287533,0.3009386310251767,0.3102796486513874,0.31924513788387915,0.32780227037898363,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Lithuania,0.21467460047333142,0.2302126562783975,0.2456915528450645,0.2618151084378239,0.278556024125099,0.2958793023650008,0.3137421156046472,0.3246787159665978,0.3508367772145855,0.393289885945319,0.42056956198708423,0.4322413311136383,0.4526417623268405,0.47296700880617226,0.49312016273971104,0.5130058639935696,0.5325319602983953,0.5516110664871581,0.570161967579231,0.588110819556328,0.6053921132199267,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Luxembourg,0.19991673954719422,0.2145489712553095,0.2296710072181192,0.24548748895999956,0.2619786641876467,0.279117241014795,0.2968681510026553,0.3076443660913179,0.33354096574536374,0.37594014708074075,0.4034300712253317,0.4152509407948056,0.4361718801792486,0.4571435533944523,0.47807190400735416,0.49886323597603427,0.5194258471610901,0.5396715937759641,0.5595173298151438,0.5788861730667589,0.5977085595711386,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Latvia,0.17526587018271597,0.1878806887100837,0.20084178687537105,0.2143726910799695,0.22845370943255006,0.24305868780298207,0.2581548493216265,0.2673548866442274,0.28941574319382685,0.3253892179934498,0.34861688788441386,0.35858182886527146,0.3761209382348438,0.39365397553518805,0.4110999820481654,0.4283787613026128,0.44541227607799094,0.46212597452982546,0.47844999822039125,0.49432023183212725,0.5096791635422617,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Poland,0.1696988157648532,0.18188918179196,0.19448500516848355,0.20763895106796354,0.2213323529402358,0.23554026323270877,0.2502312900658163,0.2591782683884656,0.28064056184615443,0.3156629850203015,0.3382930505635036,0.348005579497085,0.365117593371083,0.382232148387169,0.39927061416131554,0.4161550230736101,0.4328094286109974,0.4491611968338905,0.46514218494596055,0.4806897676567304,0.4957476808985556,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Portugal,0.11410123013371427,0.12245248496749653,0.13116697547201972,0.14028939945816865,0.149809232468839,0.15971160800879108,0.16997716805347857,0.1761983811633125,0.1911635078562526,0.21571027506434765,0.23165543153871448,0.23851924292604718,0.25069612640553846,0.26291763862829953,0.2751297208933046,0.2872783838967684,0.29931064945829583,0.31117545603278407,0.3228244955503407,0.3342129533302093,0.34530012859559567,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Romania,0.15778082160164952,0.16932905686199465,0.1807299609220474,0.1926070901229234,0.2049404835303289,0.2177045087221067,0.2308677626407204,0.2389250345103905,0.2581989577975261,0.28948733383964353,0.3095978619665487,0.3182034949588808,0.3332505772785854,0.348244906875793,0.36311511043453965,0.3777909296499063,0.3922044444272286,0.4062912223630696,0.41999135379806424,0.4332503383709216,0.44601979748430615,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Slovakia,0.19018817349058073,0.20410835560719862,0.21859866308927908,0.2337640211894961,0.24958656747122335,0.2660412181437735,0.2830954249253905,0.2934352694417188,0.3183015499306674,0.35906983308769214,0.3855395692521926,0.3969307678310443,0.41712746079932617,0.4373918609118883,0.4576340158124491,0.477764146688352,0.4976942140575434,0.5173394218300075,0.536619605759286,0.5554604594559932,0.5737945608021295,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Slovenia,0.18544520586880942,0.19934624266576603,0.21360560222994382,0.22853918441986196,0.2441305214711071,0.26035604451778877,0.27718482775813297,0.287374183004788,0.3118975519980458,0.35216180244145145,0.3783430539709703,0.38961951497247105,0.4096496475157604,0.4297663102216784,0.44988118980353664,0.4699059662870313,0.4897538540218797,0.5093410865615384,0.5285882921277826,0.5474217131175998,0.565774232455575,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Sweden,0.299421902489999,0.32133707910623277,0.3444665405198501,0.3687030203393344,0.3940213169577519,0.420384719631654,0.44774457119931926,0.4642916151729139,0.5041421364936585,0.5696504806734244,0.6122990213413805,0.6306808763132794,0.6633812065618224,0.6962489664638225,0.729141215969308,0.7619147648645894,0.7944286721709292,0.8265466607267513,0.8581393601929602,0.8890863023787898,0.9192776077168726,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Netherlands,0.2264938461018828,0.24245666039922142,0.2594572042589786,0.2772303666927002,0.29575305258531465,0.31499368908488246,0.33491197275797496,0.3470152513990612,0.37608558121144225,0.42363413728233296,0.4544316928378507,0.46766737526740915,0.491061616727954,0.514496947455632,0.537867496546411,0.5610679428046956,0.5839953505013036,0.6065509237550084,0.6286416168527522,0.6501815464945269,0.6710931636108641,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Austria,0.06608886504864293,0.07398685962914642,0.08273101455631696,0.09237530323448427,0.1029802275101353,0.11460273650714307,0.12729413911281764,0.13745932038682063,0.16231816233087698,0.2043822439386691,0.23260299349238678,0.24497681116036152,0.2690776104536951,0.2926517569238806,0.3145026805279681,0.33772514594143527,0.36366102644239523,0.3900403947202077,0.4166574699231902,0.44329843047975764,0.46974805699551986,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Belgium,0.035283665322711856,0.0395058072645974,0.044103502037118374,0.049160767202911786,0.05470553422505981,0.060763198926950555,0.06735549044578838,0.07287876750696501,0.08640808889266427,0.10937334989318609,0.12483172087360747,0.1316226451930705,0.141552115625173,0.1513672008201646,0.16335404789262953,0.17597678279583234,0.18882328500438356,0.20179162626274175,0.2147753989155398,0.22766706795909217,0.2403614111065319,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Bulgaria,0.0399100113413581,0.04455312714287225,0.049489163916236124,0.05488964692670399,0.06077903721450653,0.06717860780105997,0.07410528677824653,0.08029198904224355,0.09552937183941827,0.12166710072868855,0.13945741259087455,0.14732340920670614,0.15936369761040858,0.1700054524141609,0.18152478621849544,0.19468089420482074,0.20796892682784393,0.22127431990033727,0.23447908686915028,0.24746553622066267,0.260120031446241,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Cyprus,0.02369162742436168,0.026529709107536062,0.029655637529885624,0.03309904643224588,0.036879984951203815,0.041016891384484035,0.04552581794128544,0.049356221612725557,0.05880300858044866,0.07505023106048439,0.08613952325238543,0.09105064719663993,0.09804634956353525,0.10498070507243942,0.11344105260802637,0.12236532330945067,0.13146833980363684,0.14067969288868346,0.14992547965586311,0.1591306249875624,0.16822128279526055,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Czechia,0.07641590951137063,0.08554713356850545,0.09563514836989019,0.10675542880989423,0.11897572494499421,0.13235927151024365,0.1469623442251982,0.15922519924778553,0.1895312291563859,0.2418628692475024,0.27773387530733956,0.2936599185591174,0.3217725063155441,0.34713799080614444,0.3723200739842424,0.4013270856237403,0.43177581608311427,0.46268534466371003,0.4938112013594251,0.5249013992287874,0.5557043646230796,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Germany,0.07963710419009914,0.08921351805262026,0.09978113201283813,0.11143626494779828,0.12425120945678753,0.13829367589786853,0.15362422690514868,0.166148671131607,0.19691202964681181,0.24940787528502842,0.2849415017599702,0.3006021719876736,0.32953538909859864,0.3556812405626917,0.38166378599635115,0.4115936447102255,0.4430310754202833,0.47497123301880956,0.5071637304337496,0.5393499816229419,0.5712713350942366,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Denmark,0.06272901471327753,0.07015100097721541,0.07810279567337078,0.08682560203473737,0.09636343451007721,0.10675563316031579,0.1180349674166178,0.12739669981337062,0.15015634403992095,0.1882394509912906,0.21349193730171262,0.22448998071584114,0.243397760890569,0.2602610844489427,0.2785544063962326,0.29945240129966394,0.32065150833509903,0.3419764658248429,0.36324503600908165,0.3842737046447788,0.4048835286241248,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Spain,0.01780510727396256,0.019936954260162572,0.02221073514152438,0.02470674713530612,0.0274379367682214,0.030415950633341828,0.033650590677148755,0.036374528665896556,0.043031328965476116,0.05428069301347709,0.061817524431315544,0.06511954476674267,0.07064840889290483,0.07559036722253716,0.08095406598350588,0.08708189015351167,0.09330496356537425,0.09957242718725505,0.10583126211419618,0.1120279446293431,0.1181101506648882,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Estonia,0.08359357838179744,0.09364576085345387,0.10434186556089103,0.1160885620346482,0.12894847878765264,0.14297846577443737,0.15822705186838673,0.17075801085225145,0.20130935106688605,0.2527071629064439,0.28698120023619716,0.3019566970738524,0.32976710111136476,0.35458384064143955,0.37904576391848127,0.4072227829717568,0.4366669381467704,0.46637594484940664,0.49610058171771004,0.5255873824236588,0.5545866475428377,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Finland,0.08917579952406247,0.09994622208553143,0.11188267997846808,0.12506746510136613,0.13958810157857904,0.15552801248732667,0.17296369700325429,0.18676868775131675,0.22058711823767313,0.27800165803217086,0.3166553661977381,0.33363783717321016,0.36668492270829695,0.40108766824469033,0.4332760006167191,0.4652803025514401,0.5009077128284031,0.5381917855083975,0.575947765938071,0.6138801380305534,0.6516880043339558,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,France,0.02783690070204888,0.031034288270027896,0.03451256317131389,0.03832419125834095,0.04248784853319481,0.04702015967037387,0.05193488247351358,0.05596853675584113,0.06575513972852459,0.08206845237778974,0.09284282350199848,0.09752469113205985,0.10630218557992623,0.11408242832529632,0.12171845035452393,0.13051540776068307,0.13968345798995357,0.14890036376124022,0.15808632478318985,0.16716080248990153,0.17604507331812916,penetration
