Tech #,Technology,Technology subcategory,Technology type,Unit,Region,Country,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,Indicator
4,Telematics Systems,Total,Hardware,Units,EU Europe,Slovenia,863.6297067176879,824.9351178332497,922.71828061589,972.9567644328563,1001.5221899221253,1030.9262791251501,1061.1936547042128,1100.3325564584402,1192.8838890114948,1339.981882920456,1432.533215473511,1471.6721172277382,1514.879525558784,1559.3554774144586,1605.1372164697714,1652.2630798516323,1700.772530241942,1750.706188923211,1802.1058697943736,1855.0146143852933,1909.4767278992642,addressable_market
4,Telematics Systems,Total,Hardware,Units,EU Europe,Sweden,4800.388086714006,5008.275847532286,5001.933844806257,4676.859404115013,4703.686615204322,4730.667711453016,4757.8035755709025,4864.32792362758,5116.22488343244,5516.581490268114,5768.478450072974,5875.002798129652,5908.7027507254115,5942.596011621434,5976.683689664947,6010.966900063702,6045.446764422459,6080.124410779677,6115.000973644433,6150.0775940335225,6185.355419508797,addressable_market
4,Telematics Systems,Total,Hardware,Units,EU Europe,Netherlands,239.7737055913753,243.3544012837922,240.61463389880146,240.61463389880146,251.88041540031182,263.6736703592061,276.0190955307167,289.4017317389942,321.0475050906972,371.34423931723774,402.9900126689407,416.37264887721824,435.86756990279764,456.2752596868879,477.63845483793307,500.00189292867833,523.4124061830181,547.9190195493427,573.5730533657597,600.4282308321913,628.5407905144041,addressable_market
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Austria,0.0900571124689263,0.10304738184764323,0.11407375279969931,0.12631066222343598,0.1396927100922624,0.1542914932245419,0.17017578237827571,0.18349021084545594,0.2171950199227341,0.27822694347746096,0.3222807086644961,0.3424549059792051,0.3728369737049664,0.4046836479006231,0.43785412965420295,0.4721782824311614,0.5074584948677259,0.543472378746125,0.5799761936866018,0.616708862739155,0.6533964287793901,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Belgium,0.09863505698739371,0.10932408226266085,0.12083843965490085,0.13338963435369502,0.1470334920521152,0.16182095152021744,0.1777961872817784,0.1922830673320271,0.2297247765742957,0.30046762195762466,0.35404128153085446,0.37931928142123006,0.41012029185019394,0.44170174376598426,0.4753383528846001,0.5089900003740325,0.53963138228102,0.5688965175921383,0.5995023484380758,0.6298277993057462,0.6591647492322978,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Bulgaria,0.06066766018310006,0.06699002941063471,0.07361112065581281,0.08077585138761288,0.08850593058900016,0.09681916976569005,0.10572844229733679,0.11532873084630335,0.14098178640345235,0.19303868419988143,0.2359422339075706,0.2573401103903865,0.27629794450305295,0.2969210026832411,0.3169458303566127,0.33409619625200626,0.35056727099570234,0.3684243193986264,0.38564449298734366,0.4020942990205424,0.41765922989179305,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Cyprus,0.038934605563809996,0.043137987875254094,0.047717744754757416,0.05271144810305805,0.05814105564598531,0.06402643303388018,0.07038458372151259,0.07679314147703573,0.093935789508904,0.12880468452253382,0.15762522927051764,0.17202734722360366,0.185929196516436,0.20113966359853228,0.216141294402941,0.22936665544464171,0.24229345330783772,0.25634937204817454,0.2701374264630751,0.28355623146600173,0.29651523996438384,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Czechia,0.04956987380112103,0.05492805157898178,0.06079036879413619,0.06719290796522191,0.07416708386843489,0.08174226619128522,0.08994484316481732,0.09860797155143772,0.12208683107265854,0.17126109735607947,0.21340728473428483,0.23500098487993007,0.25464392132474095,0.27491642723132387,0.29565771586277106,0.3173403937347095,0.33932005404245624,0.3598952546850951,0.3793046001878838,0.3990611356300482,0.41884986727779,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Germany,0.06474138137344215,0.07185995096295023,0.07965512408832044,0.08819378483793805,0.09752473452533648,0.10769532276088928,0.11875031929720616,0.12901357621212975,0.1557769293129022,0.2072996770681824,0.24717335188173747,0.2662499936480477,0.2895725648980347,0.31392067447352195,0.33916201938971613,0.3651401117210649,0.3916762727615294,0.41857239259594503,0.44561435230407315,0.4735715486127897,0.5008741003544198,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Denmark,0.12916028662273119,0.14314785240696415,0.1579931407149298,0.17417631106559475,0.19177521479902532,0.21086336695371907,0.23150782469931294,0.24882366694749392,0.2922812857686707,0.3696263140041381,0.4244034087784977,0.4492005172672977,0.4864460129050982,0.5250779095603795,0.5648558549542494,0.6055033636025788,0.6467119304697364,0.6881463071598126,0.7294507358767596,0.771878586770091,0.8128652524679669,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Spain,0.025925601217165035,0.028728507920730378,0.03167766097357674,0.0348835638104057,0.03835886997587918,0.04211482989474761,0.0461608196221842,0.050022209934823904,0.06007424293377797,0.07935567228363768,0.0942147779646372,0.10130447156302035,0.10926617028799752,0.11739628263370393,0.12603142764494304,0.13462819300452913,0.14238844004785517,0.1497481882720011,0.15742364276565324,0.16498773562953808,0.1722560872814455,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Estonia,0.12152096024428323,0.13474762017518324,0.14863465825152222,0.1637446610763765,0.18014130990115426,0.19788240845380883,0.21701771362391434,0.2352668422253041,0.28273944501951453,0.37366305608702033,0.44361054375241515,0.4769470381108104,0.5151007570993604,0.5542656531789469,0.5941073073912826,0.6355642112321988,0.6773326429943306,0.7160230449825193,0.7521377569695576,0.7886914193351252,0.8250579719776786,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Finland,0.13167724523300095,0.15080972679336477,0.16709255051610908,0.18517840491345658,0.20497601117025221,0.22659495929102183,0.25014106016270454,0.2694373694582357,0.31810986823186055,0.40561119744126733,0.46826888080643986,0.49682344274332685,0.541373046572448,0.5881285733704704,0.6368908965077202,0.6874174730724399,0.7394248701959898,0.7925925231219799,0.8465675741828697,0.9009706008086054,0.9554020184506339,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,France,0.049569185269328304,0.05470000869512044,0.06022146696508229,0.06621606067663603,0.07270670408887066,0.0797137570959155,0.08725417668613059,0.09346845816369231,0.10896361154652527,0.13619001395800556,0.15520492281728296,0.16374112237672434,0.17650001432867948,0.1895551000124065,0.2027903808041121,0.21652439835803608,0.2303108311956883,0.24299889937453784,0.2547649314616036,0.26663325967668633,0.2783919166899828,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Greece,0.039909244299370566,0.044212722850504704,0.048731738021595826,0.05363910857049707,0.05895275836800189,0.06468821066025228,0.07085785320960444,0.0755476292807129,0.0871023069863885,0.10693647076615384,0.12044620189959879,0.12642208584365192,0.1361500060437628,0.14676158895062055,0.15714372617619626,0.16616295002862586,0.17490015933660755,0.18438491884409772,0.19360764837503788,0.20249838356896255,0.21099589104593555,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Croatia,0.022623948279568016,0.025002131602092456,0.02758918928743244,0.030398613998919702,0.033440002966422105,0.03672138163523066,0.040248767165671655,0.04396586694594624,0.05394608646606212,0.07441458342546944,0.09150515852983081,0.10010485724870824,0.10735873241689664,0.11369396299637836,0.12043985852283401,0.1277505026774718,0.1349474708258004,0.1419733160270451,0.14877564695345474,0.1553085296670086,0.1615334977708237,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Hungary,0.027586029259762886,0.030582324386631752,0.03373189227132749,0.037154885792179244,0.04086430193431404,0.044871508253741206,0.04918572697960292,0.05335188743840876,0.06426157538137274,0.08545175119045707,0.10202279056082983,0.1100045329623261,0.11855254188775867,0.12788251991841645,0.1370255021734214,0.14499202808279382,0.15272344464218435,0.16111889600741672,0.16929696244140652,0.1771959502699787,0.18476163819268643,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Ireland,0.07175216050787528,0.07915696915798613,0.08675398632755865,0.09495936388361319,0.10379711000732947,0.11328709234478303,0.12344392545825121,0.13348456847403833,0.15936663149620744,0.20800160864842637,0.2446025533789161,0.2618037761664955,0.28093072227334237,0.30034908404781413,0.319870755642036,0.33999331146952916,0.36000973363608724,0.37812947717927825,0.39465010433651343,0.41117172746911174,0.4273678922292155,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Italy,0.0512886045367276,0.056528744316844855,0.06216545927646953,0.06827420620165554,0.07487578504642847,0.08198802164437258,0.08962489084257245,0.09624731723535143,0.11294025039141892,0.14290945383298093,0.16433768608903826,0.17409418035782745,0.18727557185519492,0.20067326994376802,0.21485912870413534,0.22890260922029437,0.24145112352806003,0.25325372817074693,0.2655241335546083,0.2775399315318679,0.28899356000276927,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Lithuania,0.04611253890559714,0.05107105524797961,0.05630468895259821,0.06199290680588642,0.06815797110412714,0.07481963692734697,0.08199431709357487,0.08904504153777286,0.10754319260751388,0.14361729601176065,0.17196168006203344,0.18565644093609338,0.20021509749685507,0.21507758068861993,0.23086034985830958,0.24656771271487618,0.2607381729461025,0.27417077446827615,0.2881769468895421,0.30197475419856973,0.3152268837200514,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Luxembourg,0.045288750433953036,0.05017230985788474,0.05545243902925011,0.06120434043468429,0.0674522931874997,0.07421806807415308,0.08152004591359704,0.0881181148696817,0.10518106214632585,0.13745970932841634,0.16193898377259816,0.17349957027610124,0.1873635192686413,0.2025217603252894,0.2174444131327931,0.2305564726188307,0.24334658081210064,0.25724820799149606,0.2708578269161724,0.2840745706922508,0.29680875986948996,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Latvia,0.030380035220389262,0.03364849915975923,0.03717496568828186,0.041018854618361925,0.04519762246847031,0.049727354413040104,0.05462220701617079,0.059158560785475996,0.07091855942502592,0.09327950051328848,0.11033774163762264,0.11842395928834736,0.12809951991168436,0.13805723594167213,0.14821494405160812,0.15880801868875757,0.1695121736696327,0.1794782308685307,0.18882872626511824,0.1983187069333462,0.2077910914844412,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Poland,0.04087721537659093,0.045249795958463665,0.049980958618220855,0.055134094036609446,0.06073137588130419,0.06679289796430123,0.07333590700349203,0.08051048151517937,0.10009917040801866,0.1418210493051192,0.17834915593072234,0.19734684666488303,0.21322357358277974,0.22948365674961385,0.24678808760950285,0.26407620715568203,0.27977951271016666,0.29474786937379593,0.3103894673481897,0.3258641621754103,0.34080616059673496,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Portugal,0.07745352085616992,0.08584711505458807,0.09499293569354592,0.1049746943477521,0.11583909197728504,0.12762917420368752,0.14038282842035762,0.14950564832040855,0.17184363168834121,0.20973363738197842,0.23521870606521672,0.24640945742532852,0.26671045913964514,0.28756381662564307,0.30980207211299143,0.33209860209536546,0.35247744471476833,0.3720006892609303,0.3924440002956638,0.4127479898301835,0.43244756034786813,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Romania,0.05726976562825415,0.06344525735545675,0.06991568988075189,0.07694052462080199,0.08454512427669614,0.09275138851598541,0.1015767040751462,0.11058815881140283,0.13450496383624683,0.18232230004748518,0.22102678931090325,0.24009753121442232,0.2585194676549543,0.2786113714804214,0.2982595270729338,0.3153133197645699,0.3318250535625346,0.3497479757107,0.36716660004550894,0.38394857839377594,0.39997822241847086,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Slovakia,0.057472609657146095,0.06370088382278388,0.07047594023341139,0.07786889359128137,0.08591408040556753,0.09464310428717655,0.1040837238637665,0.11269472093512607,0.13504263120236204,0.17763504019259166,0.21021475092164818,0.22568531087215404,0.24423943344077753,0.2632932904210518,0.2836087901831852,0.30397105630978555,0.3225717517289914,0.3403835488398798,0.35903131307972225,0.37754560272787363,0.39550111942186306,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Slovenia,0.08598278071112939,0.09545775018754116,0.10566337578528652,0.11680608656617522,0.12893881729133508,0.14211050399942757,0.1563644031629819,0.16772550152625681,0.1962476549940088,0.24704330483755346,0.2830428446099423,0.2993463893215789,0.32411891875864507,0.3495797409842148,0.37674198195146386,0.40399354892912964,0.4289299746965356,0.45284178415694537,0.477890200372901,0.502785889190106,0.5269619383353306,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Sweden,0.09275429739307446,0.10643225310942278,0.12155830576573727,0.13822315183214234,0.15655065937002824,0.17666806785540262,0.19524246891184846,0.21169778440554338,0.25406226256645215,0.3334638362297652,0.3930423993318162,0.42099024501021504,0.4596336310492128,0.5004104802122621,0.5431987131731951,0.587842458811198,0.6341533668772588,0.6819127610319728,0.7308745175985599,0.7807685302372284,0.8313046118090207,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Netherlands,0.10863737542574552,0.12027757291440987,0.13317102638405784,0.1472761078588841,0.16266996882842844,0.17942697608024627,0.19761684932401283,0.2151370330317832,0.261164335783777,0.35118203886326965,0.42215142619797785,0.4565167258452976,0.49593275107634605,0.537011498286175,0.5795209858846362,0.6231890133619618,0.667706796059744,0.7127338788952602,0.7579041437968798,0.8045239984436104,0.8499243367803088,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Austria,0.22622766518539816,0.24256230599817374,0.25973442462384283,0.27770210074848595,0.2964436742502562,0.31592892541107237,0.33611879418163965,0.34951664693949736,0.38220967603150235,0.43730076911681776,0.47410067519087734,0.4901956781470566,0.5118990524594393,0.5329624196647249,0.5532809410346661,0.5727657559535703,0.5913449216157082,0.6089636809869435,0.6255841205420696,0.6411843089841156,0.6557570261842436,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Belgium,0.147438588899943,0.1582298593077531,0.16930469726394567,0.18088103035877443,0.1929436144872764,0.2054716826072364,0.21843878307488887,0.22707169151034978,0.2481138069217157,0.28349622745016795,0.3070783110832594,0.31737904708895026,0.3311825639615654,0.3445514563536734,0.3574189524333205,0.3697287961069412,0.3814358141213395,0.3925060475616392,0.402916489641182,0.4126544905459926,0.42171690133487755,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Bulgaria,0.13804577384414957,0.1476631479003675,0.15715232934895473,0.16699847581712113,0.17718095922134092,0.18767447340351184,0.19844901797876302,0.20580581839574189,0.22359115259027545,0.25303763532913204,0.2723502596687007,0.2807089355302688,0.29133618897914343,0.30146024380446945,0.3110301709319863,0.3200053236956232,0.32835556404916366,0.3360611041598783,0.34311201340328845,0.3495074549087301,0.355254722775871,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Cyprus,0.08080764217401684,0.08673213924203066,0.09292300918537634,0.09940538747728841,0.10617198835632748,0.11321244232276038,0.12051318708837708,0.12534659966927586,0.1371505665381919,0.15707239221389035,0.17040150957278447,0.17623667173769506,0.18413999884916077,0.19182155328663753,0.19924321112912863,0.2063725226676753,0.213183066771687,0.21965456409382586,0.22577277038919197,0.2315291820421541,0.23692059255113018,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Czechia,0.15748206605033196,0.1688942442796916,0.18085998416707258,0.19338090016523557,0.2064419903953845,0.22002228885133387,0.23409466840599377,0.2434310154545113,0.2662149649413763,0.30461364587299183,0.3302670826289658,0.3414879571779121,0.3566249124741487,0.3713174653546379,0.3854925046482516,0.3990880378807174,0.41205384880932283,0.4243516870580228,0.43595503255715373,0.44684849820348815,0.45702694674899996,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Germany,0.2131905237329269,0.22879428532037632,0.2451198593959301,0.2622136373927511,0.28005634875371443,0.2986205906929545,0.3178705414858118,0.3306160869338015,0.36174169096988296,0.414269684677975,0.4494122604267486,0.4647962202618807,0.4856289408107823,0.5058758495951177,0.5254364476448438,0.544225208608563,0.5621725115293872,0.5792249375551743,0.5953449867868923,0.6105102999831521,0.6247124873766126,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Denmark,0.2398537495326737,0.2570245870625005,0.27417925357396494,0.29203705454883966,0.31056656633623314,0.3297278432363609,0.34947229092913307,0.36279878379465597,0.3951326081667206,0.449031792982186,0.4846315853941817,0.5001013429901506,0.5202673679842377,0.5396256279577837,0.5580786505684528,0.5755465592260091,0.5919676952789975,0.607298552507763,0.6215131030286642,0.634601620983424,0.6465691251913702,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Spain,0.12424698217277742,0.13331002773241102,0.1422964783184007,0.1516592608917497,0.16138274175949005,0.17144681609748785,0.18182682818306303,0.1888125816406509,0.20577803148361526,0.23410937036023902,0.2528566797077974,0.2610118975530879,0.27170665990399323,0.2819925774798103,0.29181790300091254,0.30113996728369885,0.3099255335643094,0.31815079282982006,0.32580104005038046,0.3328700857127684,0.33935946510134835,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Estonia,0.2549665017274883,0.273627915171576,0.2920427581423719,0.31122604325848996,0.33114545032371745,0.35175949910009097,0.37301739044509713,0.3873308271746296,0.4220866468957714,0.48010958276620375,0.5184924055218723,0.5351862592741184,0.5570570065214815,0.5780850541401367,0.5981645941513696,0.617208468992745,0.6351488879414657,0.6519374074583427,0.667544257728559,0.6819571273277704,0.6951795343301747,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Finland,0.28564819838126015,0.30655525516493476,0.3285442981264569,0.3515786979836664,0.37563369614893205,0.4006735872380176,0.4266513151335875,0.4438258528686267,0.48578928263775933,0.5566778453360597,0.6041536185992931,0.6249490451094556,0.6531883411496525,0.6806590975225247,0.7072252283637258,0.7327706178684309,0.7572004117471137,0.780441454326262,0.802441944954226,0.8231704260281276,0.8426142389294651,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,France,0.148670759482156,0.1587846586431544,0.1691451422295656,0.17990944735465209,0.19105648372539974,0.20256003907135553,0.2143887377831168,0.22242562192820478,0.2418838696472022,0.27418995257910156,0.29543911488118935,0.3046509887535921,0.31649162951631116,0.3278077965006022,0.33854249488513266,0.3486497143290796,0.3580947295266704,0.36685398249605095,0.3749145984096885,0.3822736026421825,0.38893691487803,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Greece,0.12747632887228635,0.13680652896250375,0.14604767392142282,0.15567752367576318,0.16568017943859417,0.17603514332213777,0.1867172334365312,0.19390199642683287,0.21135418836592465,0.24050920209970336,0.2598090118179867,0.2682064269628806,0.2792322960135831,0.28984080543464624,0.29997859740953686,0.3096016195811934,0.3186754954402241,0.3271755258240284,0.33508636222126265,0.34240140754097514,0.34912200834079327,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Croatia,0.10133910568317285,0.10861624621513113,0.11623428177882295,0.12419872384748612,0.1324992443962318,0.14112171650608918,0.15004810074142447,0.15598736774434602,0.17046686201452807,0.19482361643537893,0.21106374709911552,0.2181591399329022,0.2276782299063892,0.2369010652224373,0.24578160873947885,0.2542810305808239,0.2623681031065755,0.27001929653689855,0.2772186037680585,0.28395713593633704,0.29023253806462573,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Hungary,0.13480085540786557,0.1447696301256825,0.1546574553367669,0.1649710375102467,0.17569440126239097,0.18680664446240133,0.19828183081460227,0.2059753698532552,0.22468327065680044,0.2559989472376208,0.27677248167221813,0.28582194660337706,0.29778143241444677,0.3093122145292266,0.32035638757344015,0.330865829016134,0.3408026299898084,0.3501391330764231,0.35885761869973104,0.3669496980421464,0.37441547967426736,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Ireland,0.21288603934025913,0.22730486024746566,0.24104385210938536,0.2552271356166318,0.2698180535058666,0.28477334976401253,0.30004326760888944,0.31065865948816956,0.3361820105912477,0.3780104746777194,0.40515719896005875,0.41683698694797333,0.43108432538442865,0.44448348510793523,0.456968104882865,0.4684878792083874,0.47900861245308934,0.4885117097771021,0.49699319123014274,0.5044623335571973,0.5109400514732906,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Italy,0.12251006220616353,0.1307413459910992,0.13918231537182318,0.14794442771345614,0.1570097198331377,0.16635606751446463,0.17595716503792516,0.18250090218650453,0.19832850359548987,0.2245581723966317,0.2417776617947517,0.24923449923711194,0.25875449878923285,0.2678336098632756,0.2764261353530718,0.2844954602525682,0.2920142676830938,0.2989644131673602,0.30533650088207237,0.3111292183149819,0.31634849210735466,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Lithuania,0.21467460047333142,0.2302126562783975,0.2456915528450645,0.2618151084378239,0.278556024125099,0.2958793023650008,0.3137421156046472,0.3257727587058179,0.3549829643159017,0.4037397684007164,0.43598742068904794,0.4500115313213893,0.46837458182626795,0.48602701324070846,0.5028799948482361,0.5188603950048559,0.5339113788530164,0.5479923871095111,0.561078565330848,0.5731597379493986,0.5842390351030567,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Luxembourg,0.19991673954719422,0.2145489712553095,0.2296710072181192,0.24548748895999956,0.2619786641876467,0.279117241014795,0.2968681510026553,0.3086623485372758,0.33742964901514805,0.38586528598765973,0.418191383604234,0.4323226362186766,0.4513322432582325,0.46976662587813556,0.48753390104473243,0.5045563683365035,0.5207713169258009,0.5361312397371379,0.5506035101276775,0.564169602436119,0.5768239534197911,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Latvia,0.17526587018271597,0.1878806887100837,0.20084178687537105,0.2143726910799695,0.22845370943255006,0.24305868780298207,0.2581548493216265,0.26824700230776716,0.29281118259357525,0.3340052358766932,0.3613838889940568,0.3733237575775956,0.3891940643219839,0.4045239148130654,0.41923647109845313,0.4332675099868852,0.4465660283480587,0.4590943353269434,0.4708276837962534,0.481753515015637,0.4918704030290012,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Poland,0.1696988157648532,0.18188918179196,0.19448500516848355,0.20763895106796354,0.2213323529402358,0.23554026323270877,0.2502312900658163,0.2600418219789642,0.28392941596195653,0.32401710265217204,0.3506800457136965,0.3623127000242789,0.3778082676982671,0.3927866975629328,0.4071729764140205,0.42090427188164603,0.43393053570118284,0.4462146091764439,0.45773188084150634,0.4684695674752858,0.4784257019838835,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Portugal,0.11410123013371427,0.12245248496749653,0.13116697547201972,0.14028939945816865,0.149809232468839,0.15971160800879108,0.16997716805347857,0.1767791849351999,0.19338586936636296,0.22139749853155388,0.24012816158557904,0.24832518788109512,0.25940976538941984,0.2701775647171623,0.2805750871283116,0.2905568653439451,0.30008595440567787,0.3091340825470293,0.31768149248199296,0.32571651869038654,0.33323495557063026,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Romania,0.15778082160164952,0.16932905686199465,0.1807299609220474,0.1926070901229234,0.2049404835303289,0.2177045087221067,0.2308677626407204,0.23972970409374725,0.2612491750255642,0.29717773975683437,0.32094694207380026,0.33128539945342994,0.3448336251030993,0.35786096876472345,0.3703018831152997,0.3821023593403978,0.39322037234927226,0.40362587034784064,0.41330035961690537,0.422236153714193,0.4304353664819343,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Slovakia,0.19018817349058073,0.20410835560719862,0.21859866308927908,0.2337640211894961,0.24958656747122335,0.2660412181437735,0.2830954249253905,0.2944034610819673,0.3220046340793608,0.3685399973958129,0.3996420141199739,0.41324928877118905,0.4316258822778808,0.4494695313133775,0.4666915062558831,0.4832164917962486,0.4989833923314892,0.5139455713241752,0.528070575815785,0.5413394224293079,0.5537455365373002,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Slovenia,0.18544520586880942,0.19934624266576603,0.21360560222994382,0.22853918441986196,0.2441305214711071,0.26035604451778877,0.27718482775813297,0.28831952273767875,0.31551796571871416,0.3614398716401127,0.39217784973164826,0.40563745746785757,0.42388815685974757,0.4416334168333565,0.45878523634844254,0.4752686321844533,0.4910224643660482,0.5059997067413938,0.5201672111820156,0.5335050388547444,0.5460054474411967,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Sweden,0.299421902489999,0.32133707910623277,0.3444665405198501,0.3687030203393344,0.3940213169577519,0.420384719631654,0.44774457119931926,0.465815102962495,0.5099830736325596,0.5846451540923041,0.6346828761980375,0.6566092747161154,0.6864388597675231,0.7154744397426258,0.7435723757331449,0.7706098966982332,0.7964864822788921,0.821124348634859,0.8444681133595423,0.866483756361193,0.8871570190562464,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Netherlands,0.2264938461018828,0.24245666039922142,0.2594572042589786,0.2772303666927002,0.29575305258531465,0.31499368908488246,0.33491197275797496,0.34816586169228575,0.38047699053441897,0.4348265248012381,0.47106271985742476,0.4868940023641834,0.5081298247946665,0.5287037151375604,0.5485129676903205,0.5674709683861532,0.5855080747739321,0.6025718278799692,0.6186265597275081,0.6336524893207568,0.6476444172470327,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Austria,0.06608886504864293,0.07398685962914642,0.08273101455631696,0.09237530323448427,0.1029802275101353,0.11460273650714307,0.12729413911281764,0.13842391635209436,0.16696042057856203,0.21999420475623935,0.25940664626624155,0.2777834013108948,0.3040094594316715,0.3283006720727283,0.3506718643431948,0.37452119821845287,0.3998558020884819,0.4249023379114548,0.44943226458664337,0.4732347813551307,0.49612349137373735,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Belgium,0.035283665322711856,0.0395058072645974,0.044103502037118374,0.049160767202911786,0.05470553422505981,0.060763198926950555,0.06735549044578838,0.07355730949539807,0.08964096568169941,0.12024747979944832,0.14361745373320275,0.1547021747080454,0.16528921437942695,0.17572584411316497,0.18863098553640378,0.2015191415915027,0.21426561925945978,0.22675028116957455,0.23886186774560356,0.25050166040509525,0.2615862477284559,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Bulgaria,0.0399100113413581,0.04455312714287225,0.049489163916236124,0.05488964692670399,0.06077903721450653,0.06717860780105997,0.07410528677824653,0.08214363515145046,0.10418622083605732,0.15160604580533046,0.19365802393551365,0.2157292966163406,0.23193771070929484,0.2461328995127907,0.2615664266496968,0.27827233042873045,0.29464205967678825,0.310511198475882,0.3257294417006681,0.34016552517644766,0.35371086851051886,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Cyprus,0.02369162742436168,0.026529709107536062,0.029655637529885624,0.03309904643224588,0.036879984951203815,0.041016891384484035,0.04552581794128544,0.050047150881338806,0.06205679848867687,0.08611081050421807,0.10562268660974962,0.11525056310112465,0.12329736464095074,0.13125249211709383,0.14107419970276544,0.1509084322671329,0.16066169136134842,0.17024341402815454,0.17956924266156926,0.18856382420337475,0.19716295484175744,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Czechia,0.07641590951137063,0.08554713356850545,0.09563514836989019,0.10675542880989423,0.11897572494499421,0.13235927151024365,0.1469623442251982,0.16198292830408245,0.20237423414405806,0.2854959447998351,0.3551930059709882,0.39036478054432977,0.4261411715610511,0.4562859728079358,0.4861666820053269,0.5209393775308742,0.5555560526084875,0.5896909028650366,0.6230348407329424,0.6553061294638942,0.6862590265469666,penetration
