Tech #,Technology,Technology subcategory,Technology type,Unit,Region,Country,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,Indicator
4,Telematics Systems,Total,Hardware,Units,EU Europe,Sweden,4800.388086714006,5008.275847532286,5001.933844806257,4676.859404115013,4703.686615204322,4730.667711453016,4757.8035755709025,4785.095095331149,4812.543163599339,4840.1486783626615,4867.912542759317,4895.835665108044,4923.918958937842,4952.163343017862,4980.569741387456,5009.139083386419,5037.872303685383,5066.7703423163985,5095.834144703695,5125.064661694603,5154.4628495906645,addressable_market
4,Telematics Systems,Total,Hardware,Units,EU Europe,Netherlands,239.7737055913753,243.3544012837922,240.61463389880146,240.61463389880146,251.88041540031182,263.6736703592061,276.0190955307167,288.94254399312985,302.4710792878127,316.6330320941232,331.4580595578866,346.9772073976819,363.2229749189981,380.2293830724067,398.03204569827756,416.6682441072318,436.1770051525151,456.59918295778556,477.97754447146644,500.3568590268261,523.7839920953368,addressable_market
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Austria,0.0900571124689263,0.10304738184764323,0.11407375279969931,0.12631066222343598,0.1396927100922624,0.1542914932245419,0.17017578237827571,0.1874098090395176,0.20605135806260597,0.22614970065262904,0.2477434182971566,0.27085818469232253,0.2955045881151373,0.321676089495439,0.3493472199968818,0.37847212472389513,0.4089835550888098,0.4407924008238655,0.47378783373717687,0.5078381099714805,0.5427920472926069,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Belgium,0.09863505698739371,0.10932408226266085,0.12083843965490085,0.13338963435369502,0.1470334920521152,0.16182095152021744,0.1777961872817784,0.19499456748913974,0.21344050030793588,0.23314524247584523,0.2541047639445921,0.27629778059799515,0.2996840805129211,0.32420327548524136,0.34977410615061516,0.3762944141619236,0.40364186774994215,0.431675488203294,0.46023797657659277,0.48915878605727175,0.5182578309190701,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Bulgaria,0.06066766018310006,0.06699002941063471,0.07361112065581281,0.08077585138761288,0.08850593058900016,0.09681916976569005,0.10572844229733679,0.11524059361287324,0.1253553408660107,0.1360642113278181,0.14734957822069178,0.15918385989762532,0.17152895170427096,0.1843359581832056,0.1975452854067619,0.21108713860891176,0.22488244914518335,0.2388442282739298,0.2528793153827613,0.26689045791411037,0.28077863265272063,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Cyprus,0.038934605563809996,0.043137987875254094,0.047717744754757416,0.05271144810305805,0.05814105564598531,0.06402643303388018,0.07038458372151259,0.07722881662554212,0.08456787538023922,0.09240506148641113,0.1007373918870438,0.1095548385867852,0.11883970278992184,0.12856617755303607,0.1387001501459564,0.14919928751244188,0.16001343524769512,0.1710853428419177,0.18235170677039303,0.1937445001909164,0.20519253585661834,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Czechia,0.04956987380112103,0.05492805157898178,0.06079036879413619,0.06719290796522191,0.07416708386843489,0.08174226619128522,0.08994484316481732,0.09879718837532844,0.10831655352844353,0.11851392007717222,0.12939285305714635,0.14094841027308205,0.15316616801108593,0.16602142944960505,0.17947868266878933,0.1934913705855054,0.20800202465542605,0.22294279777014595,0.2382364101458313,0.2537974966110705,0.26953431667245303,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Germany,0.06474138137344215,0.07185995096295023,0.07965512408832044,0.08819378483793805,0.09752473452533648,0.10769532276088928,0.11875031929720616,0.1307306360579466,0.14367191747625768,0.15760302886171984,0.17254448505847045,0.18850687429516408,0.20548934374531236,0.2234782226163643,0.24244586421085315,0.2623497891045445,0.2831322064129541,0.30471997859296795,0.32702507748581244,0.3499455561584553,0.3733670339900383,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Denmark,0.12916028662273119,0.14314785240696415,0.1579931407149298,0.17417631106559475,0.19177521479902532,0.21086336695371907,0.23150782469931294,0.25376683082012713,0.2776872651994276,0.3033019682164949,0.330627021914253,0.35965909602920654,0.3903729843926192,0.42271947045981495,0.45662366645396457,0.49198396679175377,0.5286717417185866,0.566531871007491,0.6053841809177654,0.6450258023305022,0.6852344171354064,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Spain,0.025925601217165035,0.028728507920730378,0.03167766097357674,0.0348835638104057,0.03835886997587918,0.04211482989474761,0.0461608196221842,0.05050383385192749,0.05514795761875649,0.06009383610521498,0.06533816679732261,0.07087324240533482,0.0766865758617412,0.08276063969316458,0.08907275056247638,0.09559512538748731,0.10229512803246993,0.10913571536720873,0.11607607912408828,0.12307246646412878,0.13007914878074892,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Estonia,0.12152096024428323,0.13474762017518324,0.14863465825152222,0.1637446610763765,0.18014130990115426,0.19788240845380883,0.21701771362391434,0.23758657736765637,0.25961545930190333,0.28311539216272946,0.30807950500700804,0.33448072953299673,0.3622698305534683,0.3913739096473981,0.42169552867856436,0.4531125851314005,0.48547904305489237,0.51862658224223,0.5523671761969954,0.5864965502026543,0.620798409559812,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Finland,0.13167724523300095,0.15080972679336477,0.16709255051610908,0.18517840491345658,0.20497601117025221,0.22659495929102183,0.25014106016270454,0.27571380779034543,0.3034035424083043,0.33328836350986973,0.3654308659595877,0.3998747971367206,0.4366417565112827,0.47572807883573864,0.517102055784975,0.5607016561137693,0.6064328994577475,0.6541690228361688,0.7037505518198331,0.7549863514198555,0.8076556872738958,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,France,0.049569185269328304,0.05470000869512044,0.06022146696508229,0.06621606067663603,0.07270670408887066,0.0797137570959155,0.08725417668613059,0.09534060256409048,0.10398040170542588,0.11317470531783017,0.12291748022988434,0.13319468424705697,0.14398356047287458,0.15525212791026788,0.16695892383776986,0.17905304675852837,0.1914745368381795,0.20415511394570962,0.21701927260697282,0.22998570992633852,0.24296903888971794,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Greece,0.039909244299370566,0.044212722850504704,0.048731738021595826,0.05363910857049707,0.05895275836800189,0.06468821066025228,0.07085785320960444,0.07747015722421892,0.08452887524350852,0.0920322508852795,0.09997228060485039,0.10833407347066913,0.1170953584149055,0.1262261884637016,0.13568888724313197,0.14543827408680932,0.15542219034421703,0.16558233164344988,0.1758553702032314,0.1861743297051791,0.19647015499253748,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Croatia,0.022623948279568016,0.025002131602092456,0.02758918928743244,0.030398613998919702,0.033440002966422105,0.03672138163523066,0.040248767165671655,0.044025713758985334,0.04805285749007444,0.052327482799577954,0.05684313661842437,0.06158931865790673,0.0665512770612796,0.07170993681119761,0.07704198363693536,0.082520118582479,0.08811348818945572,0.09378828315562233,0.09950848547959501,0.10523673189192542,0.1109352512669651,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Hungary,0.027586029259762886,0.030582324386631752,0.03373189227132749,0.037154885792179244,0.04086430193431404,0.044871508253741206,0.04918572697960292,0.05381348484993261,0.058758046011713846,0.0640188507972291,0.06959098836024491,0.07546473539107829,0.08162519571822534,0.08805207583153542,0.09471962861988671,0.10159679153013705,0.10864753590362326,0.11583143185457276,0.12310441861460329,0.13041975508771145,0.13772911102316576,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Ireland,0.07175216050787528,0.07915696915798613,0.08675398632755865,0.09495936388361319,0.10379711000732947,0.11328709234478303,0.12344392545825121,0.1342757968838103,0.1457832689506716,0.15795810436470706,0.17078217372331506,0.18422651142032936,0.19825059147672736,0.21280189534835947,0.22781583855755622,0.2432161113241566,0.2589154701113403,0.2748169928168027,0.2908157817430904,0.30680106776448557,0.3226586391312541,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Italy,0.0512886045367276,0.056528744316844855,0.06216545927646953,0.06827420620165554,0.07487578504642847,0.08198802164437258,0.08962489084257245,0.09779558477033798,0.10650355528066184,0.11574556857361525,0.1255108184931923,0.13578015198691692,0.14652546459884533,0.15770932448605704,0.16928487931585323,0.18119609087486646,0.19337832720044715,0.20575932210970752,0.21826048847069662,0.23079854642442454,0.24328740349428388,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Lithuania,0.04611253890559714,0.05107105524797961,0.05630468895259821,0.06199290680588642,0.06815797110412714,0.07481963692734697,0.08199431709357487,0.08969418444739426,0.09792623718919216,0.10669136174809007,0.11598343623930318,0.1257885248943664,0.13608421892671146,0.14683918096990553,0.1580129474901872,0.16955603571791897,0.18141038844102533,0.19351017187154315,0.20578291985689262,0.21815099375188307,0.23053330359041468,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Luxembourg,0.045288750433953036,0.05017230985788474,0.05545243902925011,0.06120434043468429,0.0674522931874997,0.07421806807415308,0.08152004591359704,0.08937226836167493,0.09778344911239,0.10675598305247716,0.11628500018525563,0.12635751899654166,0.13695175916650407,0.14803667488048258,0.15957176635444983,0.17150721783216671,0.18378439508092162,0.19633671490974253,0.2090908748702993,0.22196840522870168,0.2348874801843759,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Latvia,0.030380035220389262,0.03364849915975923,0.03717496568828186,0.041018854618361925,0.04519762246847031,0.049727354413040104,0.05462220701617079,0.05989379814321568,0.0655505585102971,0.07159706526038047,0.07803338396539425,0.08485445098877221,0.0920495325243202,0.09960179911756517,0.10748805436507897,0.11567865320577717,0.12413763845468266,0.1328231140365036,0.14168786023621427,0.15068018111638778,0.15974495834807845,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Poland,0.04087721537659093,0.045249795958463665,0.049980958618220855,0.055134094036609446,0.06073137588130419,0.06679289796430123,0.07333590700349203,0.08037397066285103,0.08791610315233789,0.0959658789231953,0.10452057315287142,0.1135703749324099,0.12309772434864366,0.13307682693613848,0.14347339728400124,0.15424467719850937,0.1653397624524,0.1767002560807868,0.18826124635246091,0.1999525855275269,0.21170042337703532,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Portugal,0.07745352085616992,0.08584711505458807,0.09499293569354592,0.1049746943477521,0.11583909197728504,0.12762917420368752,0.14038282842035762,0.15413114080880957,0.16889665440836552,0.1846915858753079,0.20151607513197214,0.21935655711573637,0.23818435632880156,0.2579546107465149,0.2786056298678018,0.30005878074418146,0.322218974971432,0.34497579925120014,0.3682052939003621,0.3917723405509388,0.41553357622180254,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Romania,0.05726976562825415,0.06344525735545675,0.06991568988075189,0.07694052462080199,0.08454512427669614,0.09275138851598541,0.1015767040751462,0.11103282992572547,0.12112475366137848,0.1318495662905271,0.14319541291851254,0.15514058509230055,0.16765282541794807,0.18068891501106468,0.19419460820109344,0.20810496596894193,0.22234511987507294,0.23683147265837387,0.251473312133344,0.2661747841923559,0.2808371418701192,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Slovakia,0.057472609657146095,0.06370088382278388,0.07047594023341139,0.07786889359128137,0.08591408040556753,0.09464310428717655,0.1040837238637665,0.11425863792116148,0.12518419838610945,0.13686909394490987,0.1493130593105767,0.16250567619956052,0.17642534050507974,0.19103847439528035,0.20629906064881517,0.22214856833563096,0.23851632342558976,0.2553203553558129,0.27246872225771346,0.28986128562646607,0.3073918726584473,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Slovenia,0.08598278071112939,0.09545775018754116,0.10566337578528652,0.11680608656617522,0.12893881729133508,0.14211050399942757,0.1563644031629819,0.17173625132576806,0.18825231070860543,0.205927364779587,0.22476274643449956,0.24474449840489246,0.2658417786074223,0.2880056299935199,0.31116823280137934,0.3352427452011739,0.3601238153058062,0.3856888137815967,0.4117997936693541,0.4383061357834417,0.4650477886289645,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Sweden,0.09275429739307446,0.10643225310942278,0.12155830576573727,0.13822315183214234,0.15655065937002824,0.17666806785540262,0.19524246891184846,0.21546078211008854,0.2374066536737437,0.2611561836246477,0.2867755104059331,0.3143182925222067,0.34382316568311916,0.37531126800109865,0.40878393594624657,0.44422067853159963,0.4815775355007913,0.520785916614545,0.5617520036986972,0.6043567758815661,0.6484566930020539,penetration
1,Field Survey Technologies,Sensors,Hardware,%,EU Europe,Netherlands,0.10863737542574552,0.12027757291440987,0.13317102638405784,0.1472761078588841,0.16266996882842844,0.17942697608024627,0.19761684932401283,0.2173025627427758,0.2385380425264519,0.26136571138061915,0.2858139513188054,0.31189457630395706,0.3396004246625067,0.36890319553051787,0.39975166171402476,0.432070391269521,0.4657591003640174,0.5006927398868183,0.5367223881990769,0.5736769837620879,0.6113658866517654,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Austria,0.22622766518539816,0.24256230599817374,0.25973442462384283,0.27770210074848595,0.2964436742502562,0.31592892541107237,0.33611879418163965,0.35696528128296034,0.37841155494522394,0.4003922806870975,0.422834183270702,0.4456568401805617,0.46877369520820844,0.49209326967571904,0.5155205383012277,0.5389584275230002,0.5623093870192104,0.5854769808013484,0.6083674430096028,0.6308911455155114,0.6529639294700533,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Belgium,0.147438588899943,0.1582298593077531,0.16930469726394567,0.18088103035877443,0.1929436144872764,0.2054716826072364,0.21843878307488887,0.23181273683866574,0.24555572831404868,0.2596245405233004,0.27397093966128716,0.28854220787876317,0.30328181611372135,0.3181302217054462,0.3330257688127045,0.347905663857324,0.3627069938128753,0.37736775254021454,0.39182783977479013,0.40602999885502594,0.4199206627214831,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Bulgaria,0.13804577384414957,0.1476631479003675,0.15715232934895473,0.16699847581712113,0.17718095922134092,0.18767447340351184,0.19844901797876302,0.20946999247973563,0.2206984100532975,0.2320912356763317,0.24360184870753016,0.25518062384317725,0.2667756185503935,0.27833334923246705,0.28979963318907,0.3011204693045882,0.312242927700483,0.3231160175824216,0.333691503315919,0.3439246413309571,0.3537748145846772,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Cyprus,0.08080764217401684,0.08673213924203066,0.09292300918537634,0.09940538747728841,0.10617198835632748,0.11321244232276038,0.12051318708837708,0.1280574234147687,0.13582514463165096,0.14379324636699406,0.1519357200778101,0.1602239304668004,0.1686269729967823,0.17711210372108016,0.18564522982135032,0.19419144588305526,0.2027155983207456,0.21118285871575118,0.219559286293665,0.22781236039645925,0.23591146553890574,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Czechia,0.15748206605033196,0.1688942442796916,0.18085998416707258,0.19338090016523557,0.2064419903953845,0.22002228885133387,0.23409466840599377,0.24862577040856138,0.26357607749427553,0.2789001417785978,0.2945469748531626,0.310460599185389,0.3265807530227006,0.3428437332016978,0.35918335291962217,0.37553198511551167,0.3918216571638213,0.4079851595320619,0.4239571301684407,0.4396750777481496,0.45508031040003266,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Germany,0.2131905237329269,0.22879428532037632,0.2451198593959301,0.2622136373927511,0.28005634875371443,0.2986205906929545,0.3178705414858118,0.337761844946563,0.3582416892546612,0.3792490973258054,0.4007154381593844,0.4225651593518072,0.44471673075026213,0.4670837786908978,0.4895763801775038,0.512102477498366,0.5345693668822447,0.556885210453009,0.5789605193403735,0.600709557468181,0.6220516201252798,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Denmark,0.2398537495326737,0.2570245870625005,0.27417925357396494,0.29203705454883966,0.31056656633623314,0.3297278432363609,0.34947229092913307,0.3697427329830303,0.3904736899445732,0.41159188326474166,0.4330169673955977,0.45466248321386143,0.47643701509985137,0.49824552325772953,0.5199908130170764,0.5415750947091638,0.5629015819701652,0.5838760735139724,0.604408463819188,0.6244141317846084,0.6438151629355947,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Spain,0.12424698217277742,0.13331002773241102,0.1422964783184007,0.1516592608917497,0.16138274175949005,0.17144681609748785,0.18182682818306303,0.19249359187502652,0.2034135219389352,0.2145488830912438,0.22585815901497494,0.23729653829821334,0.24881650857512977,0.26036854449065755,0.2719018698884481,0.283365270260163,0.2947079283677394,0.3058802543423802,0.31683468163094153,0.3275264019107142,0.33791401538589605,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Estonia,0.2549665017274883,0.273627915171576,0.2920427581423719,0.31122604325848996,0.33114545032371745,0.35175949910009097,0.37301739044509713,0.3948590531857091,0.41721541831594117,0.44000893444889055,0.46315432896641123,0.4865596084358107,0.510127280240256,0.5337557657844618,0.5573409649589369,0.580777922640287,0.6039625416389331,0.6267932832571548,0.6491727968065588,0.6710094230689342,0.6922185234746627,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Finland,0.28564819838126015,0.30655525516493476,0.3285442981264569,0.3515786979836664,0.37563369614893205,0.4006735872380176,0.4266513151335875,0.45350829807278764,0.4811745144290142,0.5095688729318547,0.538599880698129,0.5681666100568652,0.5981599514132804,0.6284641251912129,0.6589584122389519,0.6895190500415336,0.7200212326451865,0.7503411461757604,0.780357969752248,0.8099557736436165,0.8390252525090247,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,France,0.148670759482156,0.1587846586431544,0.1691451422295656,0.17990944735465209,0.19105648372539974,0.20256003907135553,0.2143887377831168,0.22650611833238465,0.2388708402400265,0.251437026806135,0.2641547442958973,0.27697061206051543,0.28982853153959326,0.302670515693493,0.31543759464161486,0.3280707686134368,0.34051197616576123,0.3527050442788949,0.3645965875601791,0.37613682632592743,0.38728029760120974,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Greece,0.12747632887228635,0.13680652896250375,0.14604767392142282,0.15567752367576318,0.16568017943859417,0.17603514332213777,0.1867172334365312,0.19769660188055124,0.20893886660368743,0.22040536430454571,0.23205352679015565,0.24383737777577486,0.25570814127289554,0.2676149468878193,0.27950561197032514,0.29132747604691017,0.3030282597327975,0.3145569186344511,0.32586446279246656,0.33690471398451033,0.347634976566201,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Croatia,0.10133910568317285,0.10861624621513113,0.11623428177882295,0.12419872384748612,0.1324992443962318,0.14112171650608918,0.15004810074142447,0.15925641309199368,0.16872078474197832,0.17841162102624267,0.18829586321515007,0.1983373523946888,0.20849728992248698,0.21873478405533037,0.22900746771607863,0.2392721683624503,0.24948560787189233,0.25960510853177937,0.26958928078757793,0.27939866939666114,0.288996336977866,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Hungary,0.13480085540786557,0.1447696301256825,0.1546574553367669,0.1649710375102467,0.17569440126239097,0.18680664446240133,0.19828183081460227,0.21008899136511808,0.22219224714659458,0.2345510611825737,0.24712062306953902,0.2598523635683815,0.27269459040144306,0.28559323018324045,0.29849265557793564,0.31133657184296587,0.32406893330630654,0.3366348583576384,0.3489815113972174,0.36105892190527095,0.3728207142287406,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Ireland,0.21288603934025913,0.22730486024746566,0.24104385210938536,0.2552271356166318,0.2698180535058666,0.28477334976401253,0.30004326760888944,0.315571812384871,0.3312971890778751,0.347152417424035,0.3630661197912122,0.3789634685801755,0.3947672713709669,0.4103991640559183,0.4257808753996937,0.44083552144518495,0.45548888541983606,0.46967063858860014,0.48331545992547564,0.49636401737836783,0.5087637805041144,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Italy,0.12251006220616353,0.1307413459910992,0.13918231537182318,0.14794442771345614,0.1570097198331377,0.16635606751446463,0.17595716503792516,0.18578260224229728,0.19579804750244403,0.2059655412354275,0.21624390000290256,0.22658922619198305,0.23695551294029335,0.2472953287955691,0.25756056196559823,0.2677032003072225,0.2776761207538581,0.2874338609235151,0.2969333462910906,0.30613454851551497,0.31500105411041,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Lithuania,0.21467460047333142,0.2302126562783975,0.2456915528450645,0.2618151084378239,0.278556024125099,0.2958793023650008,0.3137421156046472,0.3320938479590046,0.3508763280537942,0.37002426467060934,0.38946588884871086,0.4091237969530646,0.4289159794483036,0.44875701038508714,0.468559363639526,0.48823481447527106,0.5076958796655133,0.5268572467031563,0.5456371428067116,0.5639585975071398,0.58175055832875,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Luxembourg,0.19991673954719422,0.2145489712553095,0.2296710072181192,0.24548748895999956,0.2619786641876467,0.279117241014795,0.2968681510026553,0.3151884731794624,0.33402753972076,0.3533272382776711,0.3730225186113096,0.3930421025416434,0.4133093867282276,0.43374351808580686,0.45426061240546245,0.4747750787276487,0.49520100586580457,0.5154535637426848,0.5354503712118457,0.5551127838887454,0.5743670600513161,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Latvia,0.17526587018271597,0.1878806887100837,0.20084178687537105,0.2143726910799695,0.22845370943255006,0.24305868780298207,0.2581548493216265,0.2737027752068125,0.28965654347848546,0.3059640369920016,0.3225674257517071,0.3394038209297588,0.3564060898506422,0.3735038129472802,0.3906243559592272,0.4076940240440395,0.4246392595676768,0.4413878425632802,0.45787005245763424,0.4740197517089721,0.489775356309484,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Poland,0.1696988157648532,0.18188918179196,0.19448500516848355,0.20763895106796354,0.2213323529402358,0.23554026323270877,0.2502312900658163,0.26536757069627653,0.28090489806271773,0.29679301176978434,0.31297605860720507,0.3293932203981375,0.34597949904031494,0.36266664056813713,0.3793841725148405,0.3960605223916953,0.4126241802709145,0.42900486568702173,0.44513465861350426,0.4609490561799778,0.4763879209112645,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Portugal,0.11410123013371427,0.12245248496749653,0.13116697547201972,0.14028939945816865,0.149809232468839,0.15971160800879108,0.16997716805347857,0.18058200524206947,0.19149770902237148,0.20269152481031744,0.21412663106462926,0.22576253423257095,0.23755557606609984,0.24945954219122835,0.2614263554421594,0.2734068327654682,0.2853514808479064,0.29721130333930396,0.3089385918320277,0.3204876736854041,0.33181559226639923,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Romania,0.15778082160164952,0.16932905686199465,0.1807299609220474,0.1926070901229234,0.2049404835303289,0.2177045087221067,0.2308677626407204,0.24439309976677273,0.25823780100066546,0.2723538919039351,0.2866886130809278,0.30118503875115665,0.31578283236699334,0.3304191209570357,0.345029463260685,0.3595488812002629,0.37391292028863754,0.38805870255115726,0.4019259356474939,0.4154578441210887,0.4286019929002776,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Slovakia,0.19018817349058073,0.20410835560719862,0.21859866308927908,0.2337640211894961,0.24958656747122335,0.2660412181437735,0.2830954249253905,0.300709084819318,0.31883462305527027,0.3374172640869387,0.35639549858943126,0.3757017461614241,0.39526320435792855,0.4150028653479041,0.4348406725807847,0.4546947820546698,0.47448288675255723,0.4941235590724067,0.513537564954949,0.5326491050135669,0.5513869421542564,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Slovenia,0.18544520586880942,0.19934624266576603,0.21360560222994382,0.22853918441986196,0.2441305214711071,0.26035604451778877,0.27718482775813297,0.2945784816722245,0.3124912156661606,0.33087008533994805,0.34965543282093353,0.3687815205497807,0.38817734999008474,0.40776764752813244,0.42747399099761557,0.4472160424931273,0.466912847067224,0.48648415306014087,0.5058517085280748,0.5249404896302688,0.5436798207833294,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Sweden,0.299421902489999,0.32133707910623277,0.3444665405198501,0.3687030203393344,0.3940213169577519,0.420384719631654,0.44774457119931926,0.4760400706006365,0.5051983488409928,0.535134843779994,0.5657539882787405,0.5969502132482062,0.6286092527065731,0.6606097229966758,0.6928249339061475,0.7251248766900944,0.7573783239663727,0.7894549699943741,0.8212275375252903,0.8525737794292141,0.8833783094794461,penetration
1,Field Survey Technologies,GIS software,Software,%,EU Europe,Netherlands,0.2264938461018828,0.24245666039922142,0.2594572042589786,0.2772303666927002,0.29575305258531465,0.31499368908488246,0.33491197275797496,0.3554587988239405,0.37657639535012466,0.39819867880956505,0.4202518391002072,0.4426551523601837,0.465322009232219,0.48816113532997385,0.5110779703347869,0.5339761632173199,0.5567591342821843,0.5793316506681426,0.6016013609698752,0.6234802368755897,0.6448858749492824,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Austria,0.06608886504864293,0.07398685962914642,0.08273101455631696,0.09237530323448427,0.1029802275101353,0.11460273650714307,0.12729413911281764,0.14109774470216574,0.15604628696676706,0.17215921818612945,0.18943999609673717,0.2078735192270678,0.22742389455052267,0.2480327381421922,0.26961820971631123,0.2920749609311224,0.31527513278185554,0.3390704700995741,0.3632955358750637,0.38777191342030454,0.4123131917482058,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Belgium,0.035283665322711856,0.0395058072645974,0.044103502037118374,0.049160767202911786,0.05470553422505981,0.060763198926950555,0.06735549044578838,0.07449922330359621,0.08220497128750219,0.09047571929275273,0.09930556687467133,0.10867857277673365,0.11856784042574854,0.12893494737884847,0.13972981432874668,0.15089108980140997,0.1623470949494171,0.1740173307209196,0.18581450118710646,0.19764695774866436,0.2094214260460654,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Bulgaria,0.0399100113413581,0.04455312714287225,0.049489163916236124,0.05488964692670399,0.06077903721450653,0.06717860780105997,0.07410528677824653,0.08157040122192298,0.0895783649327083,0.09812537008710095,0.10719815966415094,0.1167729717676848,0.1268147559938924,0.1372767629580318,0.14810059850590218,0.15921681247864214,0.17054605823694677,0.18200081556616327,0.19348762026865038,0.20490969461742556,0.2161698306552928,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Cyprus,0.02369162742436168,0.026529709107536062,0.029655637529885624,0.03309904643224588,0.036879984951203815,0.041016891384484035,0.04552581794128544,0.05041957040030415,0.055706788150270935,0.061391002204291716,0.06746972112464018,0.07393360587230924,0.08076580253180639,0.08794150461436152,0.0954278123398788,0.10318394367032745,0.11116183069460839,0.11930710641686185,0.12756045374157962,0.1358592544133704,0.14413944548280147,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Czechia,0.07641590951137063,0.08554713356850545,0.09563514836989019,0.10675542880989423,0.11897572494499421,0.13235927151024365,0.1469623442251982,0.16283151586368896,0.1800006820326404,0.1984879647705055,0.2182926423261958,0.2393922915330361,0.2617403594399399,0.2852643968812447,0.30986518214504327,0.33541693290380936,0.3617687469615318,0.3887473290373917,0.4161609583191079,0.44380454086158,0.47146548610956435,penetration
2,Remote Sensing Technologies,Drones,Hardware,%,EU Europe,Germany,0.07963710419009914,0.08921351805262026,0.09978113201283813,0.11143626494779828,0.12425120945678753,0.13829367589786853,0.15362422690514868,0.17029339063493926,0.18833852487266065,0.20778054435987617,0.22862066628286137,0.25083736932510814,0.2743837941353517,0.29918583072587007,0.32514113449895293,0.35211928202137577,0.3799632179540217,0.408492057543653,0.4375052015765039,0.46678760413346887,0.49611592259717363,penetration
