,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,North America,Units,North America,95182,95128,95074,95020,94966,94912,94859,94805,94751,94698,94644,94590,94537,94483,94430,94376,94323,94269,94216,94162,94109,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Latin America,Units,Latin America,65990,66189,66388,66588,66789,66990,67191,67393,67596,67800,68004,68209,68414,68620,68826,69033,69241,69450,69659,69868,70079,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Asia-Pacific,Units,Asia-Pacific,349628,358116,366809,375713,384834,394176,403745,413546,423585,433868,444401,455189,466239,477558,489151,501026,513189,525648,538409,551480,564868,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Africa & Middle East,Units,Africa & Middle East,95225,95171,95117,95063,95009,94955,94901,94848,94794,94740,94687,94633,94580,94526,94472,94419,94365,94312,94259,94205,94152,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,EU Europe,Units,Total EU Europe,5033194,5058602,5085096,5112703,5141448,5171358,5202464,5234794,5268381,5303257,5339456,5377014,5415968,5456357,5498221,5541601,5586542,5633090,5681291,5731195,5782854,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.1,Crop cultivation- grains,Hardware,Rest of the world,Units,Rest of the world,955611,972676,990154,1008055,1026389,1045166,1064398,1084095,1104269,1124931,1146093,1167767,1189966,1212702,1235988,1259838,1284265,1309284,1334909,1361153,1388034,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Austria,126905,128456,130025,131614,133222,134849,136497,138165,139853,141561,143291,145042,146814,148608,150423,152261,154122,156005,157911,159840,161793,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Belgium,25362,25427,25492,25558,25623,25689,25755,25820,25887,25953,26019,26086,26153,26220,26287,26354,26422,26489,26557,26625,26693,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Bulgaria,19309,20286,21313,22392,23526,24717,25968,27283,28664,30116,31640,33242,34925,36693,38551,40503,42553,44707,46971,49349,51847,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Croatia,37033,36654,36278,35907,35539,35175,34815,34459,34106,33757,33411,33069,32730,32395,32064,31735,31410,31089,30770,30455,30144,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Cyprus,5894,6187,6493,6816,7154,7509,7881,8272,8682,9113,9565,10040,10538,11060,11609,12185,12789,13424,14090,14789,15522,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Czechia,25798,25867,25937,26007,26077,26147,26217,26288,26358,26429,26500,26571,26643,26714,26786,26858,26931,27003,27076,27148,27221,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Denmark,24780,24816,24852,24889,24925,24962,24999,25035,25072,25109,25145,25182,25219,25256,25293,25330,25367,25405,25442,25479,25516,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Estonia,5940,5911,5882,5852,5823,5794,5766,5737,5708,5680,5652,5624,5596,5568,5540,5513,5485,5458,5431,5404,5377,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Finland,39468,39683,39899,40116,40335,40554,40775,40997,41220,41445,41670,41897,42125,42355,42585,42817,43050,43284,43520,43757,43995,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,France,277821,278222,278625,279027,279431,279835,280239,280644,281050,281456,281863,282270,282678,283087,283496,283906,284316,284727,285139,285551,285964,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Germany,196006,195605,195204,194805,194406,194008,193611,193215,192819,192425,192031,191638,191245,190854,190463,190073,189684,189296,188909,188522,188136,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Greece,44215,43059,41933,40837,39769,38730,37717,36731,35771,34835,33925,33038,32174,31333,30514,29716,28939,28182,27446,26728,26029,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Hungary,98122,99441,100778,102133,103506,104897,106308,107737,109186,110654,112141,113649,115177,116726,118295,119885,121497,123131,124786,126464,128164,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Ireland,29381,28802,28235,27679,27134,26600,26076,25563,25059,24566,24082,23608,23143,22687,22241,21803,21373,20953,20540,20136,19739,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Italy,370641,366545,362494,358488,354526,350608,346733,342901,339111,335363,331657,327991,324367,320782,317237,313730,310263,306834,303443,300090,296773,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Latvia,21553,21659,21766,21873,21981,22089,22198,22308,22418,22528,22639,22751,22863,22976,23089,23203,23317,23432,23548,23664,23781,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Lithuania,29952,29926,29900,29875,29849,29823,29798,29772,29747,29721,29695,29670,29644,29619,29594,29568,29543,29517,29492,29467,29441,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Luxembourg,1684,1689,1694,1698,1703,1708,1713,1718,1723,1728,1733,1738,1743,1748,1752,1757,1763,1768,1773,1778,1783,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Malta,2906,2816,2729,2645,2563,2484,2408,2333,2261,2192,2124,2058,1995,1933,1874,1816,1760,1705,1653,1602,1552,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Poland,674277,678803,683359,687946,692563,697212,701892,706603,711346,716121,720928,725767,730638,735543,740480,745450,750454,755491,760562,765667,770807,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Portugal,56035,57764,59547,61385,63280,65233,67246,69322,71461,73667,75940,78284,80700,83191,85759,88406,91134,93947,96847,99836,102917,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Romania,100520,104504,108645,112951,117427,122081,126919,131949,137178,142615,148266,154142,160251,166602,173204,180069,187205,194624,202337,210355,218692,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Slovakia,11057,11017,10977,10938,10899,10859,10820,10782,10743,10704,10666,10627,10589,10551,10513,10475,10438,10400,10363,10326,10288,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Slovenia,36624,36531,36439,36346,36254,36162,36070,35978,35887,35796,35705,35614,35524,35434,35344,35254,35164,35075,34986,34897,34809,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Spain,174771,179015,183362,187814,192374,197045,201830,206730,211750,216891,222157,227552,233077,238736,244533,250470,256552,262781,269162,275697,282391,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Sweden,47569,47543,47516,47489,47462,47435,47408,47381,47354,47327,47301,47274,47247,47220,47193,47167,47140,47113,47087,47060,47033,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,The Netherlands,32974,33073,33173,33273,33373,33473,33574,33675,33777,33878,33981,34083,34186,34288,34392,34495,34599,34703,34808,34913,35018,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Non-EU Europe,Units,Non-EU Europe,174793,179036,183383,187835,192396,197067,201851,206752,211771,216913,222179,227573,233098,238757,244554,250492,256573,262803,269183,275719,282413,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,North America,Units,North America,47591,47564,47537,47510,47483,47456,47429,47402,47376,47349,47322,47295,47268,47242,47215,47188,47161,47135,47108,47081,47055,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Latin America,Units,Latin America,32995,33095,33194,33294,33394,33495,33596,33697,33798,33900,34002,34104,34207,34310,34413,34517,34621,34725,34829,34934,35039,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Asia-Pacific,Units,Asia-Pacific,174814,179058,183404,187857,192417,197088,201872,206773,211793,216934,222200,227594,233120,238779,244576,250513,256595,262824,269205,275740,282434,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Africa & Middle East,Units,Africa & Middle East,47612,47585,47558,47531,47505,47478,47451,47424,47397,47370,47343,47317,47290,47263,47236,47209,47183,47156,47129,47103,47076,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,EU Europe,Units,Total EU Europe,2516597,2529301,2542548,2556351,2570724,2585679,2601232,2617397,2634191,2651629,2669728,2688507,2707984,2728178,2749110,2770800,2793271,2816545,2840645,2865597,2891427,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.2,Crop cultivation- vegetables ,Hardware,Rest of the world,Units,Rest of the world,477805,486338,495077,504027,513194,522583,532199,542048,552134,562465,573046,583883,594983,606351,617994,629919,642133,654642,667454,680577,694017,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Austria,63453,64228,65013,65807,66611,67425,68249,69082,69926,70781,71646,72521,73407,74304,75212,76131,77061,78002,78955,79920,80896,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Belgium,12681,12714,12746,12779,12812,12844,12877,12910,12943,12976,13010,13043,13076,13110,13143,13177,13211,13245,13279,13313,13347,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Bulgaria,9654,10143,10657,11196,11763,12359,12984,13642,14332,15058,15820,16621,17463,18347,19275,20251,21277,22354,23485,24674,25924,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Croatia,18516,18327,18139,17953,17770,17588,17408,17229,17053,16878,16706,16535,16365,16198,16032,15868,15705,15544,15385,15228,15072,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Cyprus,2947,3093,3247,3408,3577,3754,3941,4136,4341,4557,4783,5020,5269,5530,5805,6092,6395,6712,7045,7394,7761,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Czechia,12899,12934,12969,13003,13038,13073,13109,13144,13179,13215,13250,13286,13321,13357,13393,13429,13465,13501,13538,13574,13611,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Denmark,12390,12408,12426,12444,12463,12481,12499,12518,12536,12554,12573,12591,12610,12628,12647,12665,12684,12702,12721,12740,12758,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Estonia,2970,2955,2941,2926,2912,2897,2883,2868,2854,2840,2826,2812,2798,2784,2770,2756,2743,2729,2715,2702,2689,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Finland,19734,19841,19949,20058,20167,20277,20387,20498,20610,20722,20835,20949,21063,21177,21293,21408,21525,21642,21760,21879,21998,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,France,138910,139111,139312,139514,139715,139917,140120,140322,140525,140728,140931,141135,141339,141543,141748,141953,142158,142364,142569,142775,142982,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Germany,98003,97802,97602,97402,97203,97004,96806,96607,96410,96212,96015,95819,95623,95427,95232,95037,94842,94648,94454,94261,94068,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Greece,22108,21530,20967,20419,19885,19365,18859,18365,17885,17418,16962,16519,16087,15666,15257,14858,14469,14091,13723,13364,13015,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Hungary,49061,49720,50389,51066,51753,52449,53154,53869,54593,55327,56071,56824,57588,58363,59147,59943,60749,61565,62393,63232,64082,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Ireland,14690,14401,14118,13840,13567,13300,13038,12781,12530,12283,12041,11804,11572,11344,11120,10901,10687,10476,10270,10068,9870,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Italy,185321,183272,181247,179244,177263,175304,173366,171450,169556,167682,165828,163996,162183,160391,158618,156865,155132,153417,151722,150045,148387,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Latvia,10776,10829,10883,10937,10990,11045,11099,11154,11209,11264,11320,11375,11432,11488,11545,11601,11659,11716,11774,11832,11890,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Lithuania,14976,14963,14950,14937,14924,14912,14899,14886,14873,14860,14848,14835,14822,14809,14797,14784,14771,14759,14746,14733,14721,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Luxembourg,842,844,847,849,852,854,857,859,861,864,866,869,871,874,876,879,881,884,886,889,891,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Malta,1453,1408,1365,1322,1282,1242,1204,1167,1131,1096,1062,1029,997,967,937,908,880,853,826,801,776,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Poland,337138,339401,341679,343973,346282,348606,350946,353302,355673,358061,360464,362883,365319,367771,370240,372725,375227,377746,380281,382834,385403,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Portugal,28017,28882,29774,30693,31640,32616,33623,34661,35731,36833,37970,39142,40350,41596,42879,44203,45567,46974,48423,49918,51459,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Romania,50260,52252,54323,56476,58714,61040,63460,65974,68589,71307,74133,77071,80126,83301,86602,90034,93602,97312,101168,105178,109346,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Slovakia,5528,5508,5489,5469,5449,5430,5410,5391,5371,5352,5333,5314,5295,5276,5257,5238,5219,5200,5181,5163,5144,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Slovenia,18312,18266,18219,18173,18127,18081,18035,17989,17943,17898,17852,17807,17762,17717,17672,17627,17582,17538,17493,17449,17404,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Spain,87386,89508,91681,93907,96187,98523,100915,103365,105875,108446,111079,113776,116538,119368,122266,125235,128276,131391,134581,137849,141196,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Sweden,23785,23771,23758,23744,23731,23717,23704,23691,23677,23664,23650,23637,23623,23610,23597,23583,23570,23557,23543,23530,23517,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,The Netherlands,16487,16537,16586,16636,16686,16737,16787,16838,16888,16939,16990,17041,17093,17144,17196,17248,17300,17352,17404,17456,17509,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Non-EU Europe,Units,Non-EU Europe,87396,89518,91692,93918,96198,98533,100925,103376,105886,108456,111089,113787,116549,119379,122277,125246,128287,131401,134592,137859,141206,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,North America,Units,North America,23795,23782,23768,23755,23742,23728,23715,23701,23688,23674,23661,23648,23634,23621,23607,23594,23581,23567,23554,23541,23527,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Latin America,Units,Latin America,16498,16547,16597,16647,16697,16747,16798,16848,16899,16950,17001,17052,17103,17155,17207,17258,17310,17362,17415,17467,17520,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Asia-Pacific,Units,Asia-Pacific,87407,89529,91702,93928,96208,98544,100936,103386,105896,108467,111100,113797,116560,119389,122288,125257,128297,131412,134602,137870,141217,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Africa & Middle East,Units,Africa & Middle East,23806,23793,23779,23766,23752,23739,23725,23712,23699,23685,23672,23658,23645,23631,23618,23605,23591,23578,23565,23551,23538,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,EU Europe,Units,Total EU Europe,1258298,1264650,1271274,1278176,1285362,1292840,1300616,1308699,1317095,1325814,1334864,1344254,1353992,1364089,1374555,1385400,1396636,1408272,1420323,1432799,1445713,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.1,Growing of non-perennial crops,1.1.3,Crop cultivation- legumes ,Hardware,Rest of the world,Units,Rest of the world,238903,243169,247539,252014,256597,261292,266099,271024,276067,281233,286523,291942,297491,303175,308997,314959,321066,327321,333727,340288,347008,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Austria,31726,32114,32506,32903,33305,33712,34124,34541,34963,35390,35823,36260,36703,37152,37606,38065,38530,39001,39478,39960,40448,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Belgium,6341,6357,6373,6389,6406,6422,6439,6455,6472,6488,6505,6521,6538,6555,6572,6589,6605,6622,6639,6656,6673,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Bulgaria,4827,5072,5328,5598,5882,6179,6492,6821,7166,7529,7910,8311,8731,9173,9638,10126,10638,11177,11743,12337,12962,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Croatia,9258,9163,9070,8977,8885,8794,8704,8615,8526,8439,8353,8267,8183,8099,8016,7934,7853,7772,7693,7614,7536,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Cyprus,1474,1547,1623,1704,1788,1877,1970,2068,2171,2278,2391,2510,2634,2765,2902,3046,3197,3356,3522,3697,3881,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Czechia,6450,6467,6484,6502,6519,6537,6554,6572,6590,6607,6625,6643,6661,6679,6697,6715,6733,6751,6769,6787,6805,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Denmark,6195,6204,6213,6222,6231,6240,6250,6259,6268,6277,6286,6296,6305,6314,6323,6333,6342,6351,6360,6370,6379,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Estonia,1485,1478,1470,1463,1456,1449,1441,1434,1427,1420,1413,1406,1399,1392,1385,1378,1371,1365,1358,1351,1344,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Finland,9867,9921,9975,10029,10084,10139,10194,10249,10305,10361,10418,10474,10531,10589,10646,10704,10763,10821,10880,10939,10999,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,France,69455,69556,69656,69757,69858,69959,70060,70161,70262,70364,70466,70568,70670,70772,70874,70976,71079,71182,71285,71388,71491,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Germany,49002,48901,48801,48701,48602,48502,48403,48304,48205,48106,48008,47909,47811,47713,47616,47518,47421,47324,47227,47130,47034,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Greece,11054,10765,10483,10209,9942,9682,9429,9183,8943,8709,8481,8259,8043,7833,7628,7429,7235,7046,6861,6682,6507,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Hungary,24530,24860,25194,25533,25876,26224,26577,26934,27296,27663,28035,28412,28794,29181,29574,29971,30374,30783,31197,31616,32041,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Ireland,7345,7201,7059,6920,6784,6650,6519,6391,6265,6141,6021,5902,5786,5672,5560,5451,5343,5238,5135,5034,4935,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Italy,92660,91636,90623,89622,88631,87652,86683,85725,84778,83841,82914,81998,81092,80195,79309,78433,77566,76709,75861,75022,74193,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Latvia,5388,5415,5441,5468,5495,5522,5550,5577,5604,5632,5660,5688,5716,5744,5772,5801,5829,5858,5887,5916,5945,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Lithuania,7488,7482,7475,7469,7462,7456,7449,7443,7437,7430,7424,7417,7411,7405,7398,7392,7386,7379,7373,7367,7360,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Luxembourg,421,422,423,425,426,427,428,429,431,432,433,434,436,437,438,439,441,442,443,444,446,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Malta,726,704,682,661,641,621,602,583,565,548,531,515,499,483,468,454,440,426,413,400,388,,
,4,Guidance and Controlled Traffic Farming (CTF) Technologies,1.2,Growing of perennial crops,1.1.4,Crop cultivation- fruits,Hardware,EU Europe,Units,Poland,168569,169701,170840,171986,173141,174303,175473,176651,177837,179030,180232,181442,182660,183886,185120,186363,187613,188873,190141,191417,192702,,
